benchmark_id,benchmark_family,granularity,granularity_normalized,semantic_label_mode,rollback_split_condition,method_id,method_label,compiler,compiler_id,opt_level,profile_source,profile_condition,profile_scenario,eval_source,eval_group,status,error_message,avg_semantic_comparisons_per_visited_state,avg_semantic_comparisons_per_emitted_token,throughput_bytes_per_sec,bytes_per_second_aggregate,tokens_per_second_aggregate,classifier_ns_per_call,transition_ns_per_call,estimated_classification_share_of_full_scan,estimated_transition_share_of_full_scan,full_scan_ns_total,emitted_tokens_total,input_bytes_total
BM1,Small C-like lexer,fine,fine,fine,on,B4,frequency-aware interval encoding,clang,clang_O2,-O2,B,same_B,same_B,B,B,completed,,2.2622483292895756,7.162323723347932,4500380000000.0,4500380000000.0,2077700000000.0,2.085736464236573,1.590075831321103,13720.057891206747,10459.582421463469,50,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B4,frequency-aware interval encoding,clang,clang_O3,-O3,B,same_B,same_B,B,B,completed,,2.2622483292895756,7.162323723347932,4245641509433.9624,4245641509433.9624,1960094339622.6416,1.9884130860977285,1.5621429035545056,12339.49133667387,9694.187269148755,53,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B4,frequency-aware interval encoding,clang,clang_Os,-Os,B,same_B,same_B,B,B,completed,,2.2622483292895756,7.162323723347932,183777042.5501853,183777042.5501853,84844737.84580857,1.9907276346448044,1.5333121419110702,0.5347495497760523,0.41187853289603654,1224413,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B5_TREE,hierarchical comparison-tree encoding,gcc,gcc_O2,-O2,B,same_B,same_B,B,B,completed,,3.531173419438009,11.179766087500601,180987319.08828703,180987319.08828703,83556800.28569452,2.1759593591034494,0.6056543156906828,0.575633752111616,0.16022131330948547,1243286,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B5_TREE,hierarchical comparison-tree encoding,gcc,gcc_O3,-O3,B,same_B,same_B,B,B,completed,,3.531173419438009,11.179766087500601,217925524.18769068,217925524.18769068,100610139.94479688,2.112946888627342,0.5948589770397448,0.6730448477684471,0.18948264710311957,1032550,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B5_TREE,hierarchical comparison-tree encoding,gcc,gcc_Os,-Os,B,same_B,same_B,B,B,completed,,3.531173419438009,11.179766087500601,192572465.31848797,192572465.31848797,88905339.36961378,1.9625252536978077,0.596914926917232,0.5524039409765735,0.16801728152823855,1168490,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B5_TREE,hierarchical comparison-tree encoding,clang,clang_O2,-O2,B,same_B,same_B,B,B,completed,,3.531173419438009,11.179766087500601,4687895833333.333,4687895833333.333,2164270833333.3333,2.1837151834656052,1.548789970793828,14963.08940150426,10612.502478625658,48,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B5_TREE,hierarchical comparison-tree encoding,clang,clang_O3,-O3,B,same_B,same_B,B,B,completed,,3.531173419438009,11.179766087500601,4412137254901.961,4412137254901.961,2036960784313.7256,2.121202925029351,1.5551847852321967,13679.762440156934,10029.478161420391,51,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B5_TREE,hierarchical comparison-tree encoding,clang,clang_Os,-Os,B,same_B,same_B,B,B,completed,,3.531173419438009,11.179766087500601,184962883.13880992,184962883.13880992,85392207.39082153,2.189496617538447,1.5058554558062864,0.5919379567697114,0.40711321248928267,1216563,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B5_DAG,hierarchical comparison-DAG encoding,gcc,gcc_O2,-O2,B,same_B,same_B,B,B,completed,,3.531173419438009,11.179766087500601,160048679.14087433,160048679.14087433,73890013.87682699,2.737918112866912,0.5821435457797285,0.64050109012978,0.13618507212894726,1405941,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B5_DAG,hierarchical comparison-DAG encoding,gcc,gcc_O3,-O3,B,same_B,same_B,B,B,completed,,3.531173419438009,11.179766087500601,169649480.9918153,169649480.9918153,78322436.47351882,2.6666620183229166,0.5933833665978863,0.6612532729410393,0.14714151646348997,1326376,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B5_DAG,hierarchical comparison-DAG encoding,gcc,gcc_Os,-Os,B,same_B,same_B,B,B,completed,,3.531173419438009,11.179766087500601,107092086.1823372,107092086.1823372,49441431.048276365,4.547941082720367,0.5987869280131356,0.7119008848813945,0.09372965395870608,2101173,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B5_DAG,hierarchical comparison-DAG encoding,clang,clang_O2,-O2,B,same_B,same_B,B,B,completed,,3.531173419438009,11.179766087500601,5000422222222.223,5000422222222.223,2308555555555.5557,2.419407242199966,1.4521993726394267,17683.286239423403,10614.02840133006,45,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B5_DAG,hierarchical comparison-DAG encoding,clang,clang_O3,-O3,B,same_B,same_B,B,B,completed,,3.531173419438009,11.179766087500601,5114068181818.183,5114068181818.183,2361022727272.7275,2.4375049781248945,1.4597986608850315,18220.46050716441,10912.061344600197,44,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B5_DAG,hierarchical comparison-DAG encoding,clang,clang_Os,-Os,B,same_B,same_B,B,B,completed,,3.531173419438009,11.179766087500601,171758428.8102344,171758428.8102344,79296078.89534307,2.4659568620634396,1.4771377619837944,0.6190858214675247,0.3708398386309291,1310090,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B1,arbitrary numbering + generic lookup dispatch,gcc,gcc_O2,-O2,A,A_to_B,A_to_B,B,B,completed,,0.0,0.0,169453629.72914562,169453629.72914562,78232017.4048071,0.45326374285342275,0.5843071110965714,0.11226624079810925,0.1447236048960317,1327909,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B1,arbitrary numbering + generic lookup dispatch,gcc,gcc_O3,-O3,A,A_to_B,A_to_B,B,B,completed,,0.0,0.0,186736364.62466258,186736364.62466258,86210974.35786787,0.4769034100802525,0.612917968391363,0.13016872519808168,0.16729331120336535,1205009,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B1,arbitrary numbering + generic lookup dispatch,gcc,gcc_Os,-Os,A,A_to_B,A_to_B,B,B,completed,,0.0,0.0,163753674.14023843,163753674.14023843,75600506.79302046,0.44201899730350835,0.5863835890651055,0.10579845171320529,0.14035251021241157,1374131,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B1,arbitrary numbering + generic lookup dispatch,clang,clang_O2,-O2,A,A_to_B,A_to_B,B,B,completed,,0.0,0.0,4787638297872.341,4787638297872.341,2210319148936.1704,1.4476220857334492,1.4603356576559654,10130.336154083041,10219.304648390687,47,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B1,arbitrary numbering + generic lookup dispatch,clang,clang_O3,-O3,A,A_to_B,A_to_B,B,B,completed,,0.0,0.0,4787638297872.341,4787638297872.341,2210319148936.1704,1.4625911848005089,1.5292006944273795,10235.088635388445,10701.21631486285,47,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B1,arbitrary numbering + generic lookup dispatch,clang,clang_Os,-Os,A,A_to_B,A_to_B,B,B,completed,,0.0,0.0,244321365.13079318,244321365.13079318,112796363.93643403,1.4719721957685399,1.510237311265309,0.5256641713239409,0.539329239377568,920996,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B2,binary final/non-final threshold encoding,gcc,gcc_O2,-O2,A,A_to_B,A_to_B,B,B,completed,,1.0,3.166020118400154,185126163.11117327,185126163.11117327,85467589.20270836,0.455340522336146,0.5756532518481187,0.12321155128993501,0.15576722625389755,1215490,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B2,binary final/non-final threshold encoding,gcc,gcc_O3,-O3,A,A_to_B,A_to_B,B,B,completed,,1.0,3.166020118400154,190708774.9987499,190708774.9987499,88044925.49849182,0.4667890412255828,0.6112964753343051,0.13011838136430573,0.17040011842472905,1179909,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B2,binary final/non-final threshold encoding,gcc,gcc_Os,-Os,A,A_to_B,A_to_B,B,B,completed,,1.0,3.166020118400154,163416763.25597474,163416763.25597474,75444964.42899016,0.4773625156856475,0.5865940710953372,0.11402294187360079,0.1401140212608308,1376964,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B2,binary final/non-final threshold encoding,clang,clang_O2,-O2,A,A_to_B,A_to_B,B,B,completed,,1.0,3.166020118400154,5000422222222.223,5000422222222.223,2308555555555.5557,1.2581719265063185,1.4810057870120854,9195.894732706247,10824.572563552198,45,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B2,binary final/non-final threshold encoding,clang,clang_O3,-O3,A,A_to_B,A_to_B,B,B,completed,,1.0,3.166020118400154,4891717391304.348,4891717391304.348,2258369565217.391,1.2965526978208213,1.4800948121418356,9270.408161275298,10582.742258762479,46,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B2,binary final/non-final threshold encoding,clang,clang_Os,-Os,A,A_to_B,A_to_B,B,B,completed,,1.0,3.166020118400154,209131878.57991928,209131878.57991928,96550358.88647144,1.2436617571613766,1.4558442771677225,0.38016299687062066,0.4450230299340205,1075967,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B3,contiguous multi-class interval encoding,gcc,gcc_O2,-O2,A,A_to_B,A_to_B,B,B,completed,,10.502201263598275,33.25018048803966,183366553.83105952,183366553.83105952,84655226.64637038,0.46923042674157484,0.5849688593632795,0.1257632096836725,0.15678344183558166,1227154,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B3,contiguous multi-class interval encoding,gcc,gcc_O3,-O3,A,A_to_B,A_to_B,B,B,completed,,10.502201263598275,33.25018048803966,189086511.95934227,189086511.95934227,87295971.87302527,0.4732335552528018,0.5995580505519694,0.1307926701044653,0.16570633557975234,1190032,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B3,contiguous multi-class interval encoding,gcc,gcc_Os,-Os,A,A_to_B,A_to_B,B,B,completed,,10.502201263598275,33.25018048803966,171308871.98445714,171308871.98445714,79088531.0400692,0.46068001198619407,0.6001801999551648,0.11535237718745485,0.15028264957096737,1313528,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B3,contiguous multi-class interval encoding,clang,clang_O2,-O2,A,A_to_B,A_to_B,B,B,completed,,10.502201263598275,33.25018048803966,4412137254901.961,4412137254901.961,2036960784313.7256,2.4158104040586625,1.4733927044923252,15579.703402268671,9501.996221430092,51,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B3,contiguous multi-class interval encoding,clang,clang_O3,-O3,A,A_to_B,A_to_B,B,B,completed,,10.502201263598275,33.25018048803966,4787638297872.341,4787638297872.341,2210319148936.1704,2.4444174421737244,1.5034208794857333,17105.82522480473,10520.811363928015,47,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B3,contiguous multi-class interval encoding,clang,clang_Os,-Os,A,A_to_B,A_to_B,B,B,completed,,10.502201263598275,33.25018048803966,149107386.02365506,149107386.02365506,68838723.8280652,2.385982183225047,1.4621569792419038,0.5200123728980678,0.31866948784057103,1509107,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B4,frequency-aware interval encoding,gcc,gcc_O2,-O2,A,A_to_B,A_to_B,B,B,completed,,2.477339754698968,7.843307503489435,182709210.7709759,182709210.7709759,84351749.67866193,0.4654649919161533,0.5742160593391985,0.12430677190738534,0.15334975981758314,1231569,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B4,frequency-aware interval encoding,gcc,gcc_O3,-O3,A,A_to_B,A_to_B,B,B,completed,,2.477339754698968,7.843307503489435,191886037.8452591,191886037.8452591,88588434.93907067,0.4941445944460785,0.6078671283250922,0.13859410183811652,0.17049017561665214,1172670,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B4,frequency-aware interval encoding,gcc,gcc_Os,-Os,A,A_to_B,A_to_B,B,B,completed,,2.477339754698968,7.843307503489435,171169567.55568436,171169567.55568436,79024218.06835099,0.4609198162713238,0.579293533158847,0.1153185724684226,0.14493476072363706,1314597,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B4,frequency-aware interval encoding,clang,clang_O2,-O2,A,A_to_B,A_to_B,B,B,completed,,2.477339754698968,7.843307503489435,4412137254901.961,4412137254901.961,2036960784313.7256,2.0554416250690153,1.4716722394026682,13255.663948400967,9490.900840863067,51,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B4,frequency-aware interval encoding,clang,clang_O3,-O3,A,A_to_B,A_to_B,B,B,completed,,2.477339754698968,7.843307503489435,5233000000000.0,5233000000000.0,2415930232558.1396,1.9237299254993616,1.4665727801733917,14714.386510618397,11217.644663827648,43,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B4,frequency-aware interval encoding,clang,clang_Os,-Os,A,A_to_B,A_to_B,B,B,completed,,2.477339754698968,7.843307503489435,193377093.0228561,193377093.0228561,89276813.5520974,2.0017973009555337,1.4658461561036447,0.565812386672439,0.414324623019385,1163628,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B5_TREE,hierarchical comparison-tree encoding,gcc,gcc_O2,-O2,A,A_to_B,A_to_B,B,B,completed,,3.531173419438009,11.179766087500601,187748328.34660256,187748328.34660256,86678169.80026934,2.1469185677010665,0.5968211560043962,0.5891677617065935,0.1637825439270279,1198514,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B5_TREE,hierarchical comparison-tree encoding,gcc,gcc_O3,-O3,A,A_to_B,A_to_B,B,B,completed,,3.531173419438009,11.179766087500601,218299522.40097558,218299522.40097558,100782804.49484421,2.1153272677723893,0.6047764571288784,0.6749594424275132,0.19297230575903354,1030781,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B5_TREE,hierarchical comparison-tree encoding,gcc,gcc_Os,-Os,A,A_to_B,A_to_B,B,B,completed,,3.531173419438009,11.179766087500601,197204489.92326328,197204489.92326328,91043816.0141064,1.9394594684777218,0.5822026928131732,0.5590425067756017,0.16781791944187802,1141044,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B5_TREE,hierarchical comparison-tree encoding,clang,clang_O2,-O2,A,A_to_B,A_to_B,B,B,completed,,3.531173419438009,11.179766087500601,5000422222222.223,5000422222222.223,2308555555555.5557,2.1066282065217417,1.4704219354386763,15397.205119586974,10747.215897992255,45,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B5_TREE,hierarchical comparison-tree encoding,clang,clang_O3,-O3,A,A_to_B,A_to_B,B,B,completed,,3.531173419438009,11.179766087500601,5000422222222.223,5000422222222.223,2308555555555.5557,2.1322523647632226,1.4591809085637617,15584.490383896744,10665.055981965297,45,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B5_TREE,hierarchical comparison-tree encoding,clang,clang_Os,-Os,A,A_to_B,A_to_B,B,B,completed,,3.531173419438009,11.179766087500601,187392622.68391865,187392622.68391865,86513950.41093814,2.1108501840819502,1.4953470581587203,0.5781722244665146,0.4095828976802081,1200789,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B5_DAG,hierarchical comparison-DAG encoding,gcc,gcc_O2,-O2,A,A_to_B,A_to_B,B,B,completed,,3.531173419438009,11.179766087500601,161383882.62573072,161383882.62573072,74506440.10760885,2.6799899505320743,0.5934778912961949,0.632179850169439,0.13999484002692453,1394309,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B5_DAG,hierarchical comparison-DAG encoding,gcc,gcc_O3,-O3,A,A_to_B,A_to_B,B,B,completed,,3.531173419438009,11.179766087500601,167743238.84098464,167743238.84098464,77442377.60809393,2.6804275481253077,0.5942648433299609,0.6571982844174545,0.1457043059414937,1341449,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B5_DAG,hierarchical comparison-DAG encoding,gcc,gcc_Os,-Os,A,A_to_B,A_to_B,B,B,completed,,3.531173419438009,11.179766087500601,111051175.95732838,111051175.95732838,51269232.439603135,4.307729652930535,0.5803394858811207,0.6992281846334726,0.09420036953983901,2026264,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B5_DAG,hierarchical comparison-DAG encoding,clang,clang_O2,-O2,A,A_to_B,A_to_B,B,B,completed,,3.531173419438009,11.179766087500601,3879637931034.4824,3879637931034.4824,1791120689655.1724,2.449511549526143,1.4728655823110872,13890.50427003875,8352.214409539332,58,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B5_DAG,hierarchical comparison-DAG encoding,clang,clang_O3,-O3,A,A_to_B,A_to_B,B,B,completed,,3.531173419438009,11.179766087500601,4891717391304.348,4891717391304.348,2258369565217.391,2.424682785715725,1.4507144906362508,17336.587338858117,10372.671682592263,46,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B5_DAG,hierarchical comparison-DAG encoding,clang,clang_Os,-Os,A,A_to_B,A_to_B,B,B,completed,,3.531173419438009,11.179766087500601,178613583.48765567,178613583.48765567,82460912.7256592,2.4994218716684253,1.4486061024160282,0.6525313380325816,0.37819180867642355,1259809,103885,225019
BM1,Small C-like lexer,fine,fine,fine,on,B1,arbitrary numbering + generic lookup dispatch,gcc,gcc_O2,-O2,B,B_to_A,B_to_A,A,A,completed,,0.0,0.0,154371904.9181715,154371904.9181715,92641780.61751278,0.4797510307253175,0.5758697604159267,0.1185045216844171,0.1422470534506929,1749146,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B1,arbitrary numbering + generic lookup dispatch,gcc,gcc_O3,-O3,B,B_to_A,B_to_A,A,A,completed,,0.0,0.0,167063879.49478486,167063879.49478486,100258497.69406198,0.4542636993434871,0.5899417973134391,0.1214342898626871,0.15770391365325784,1616262,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B1,arbitrary numbering + generic lookup dispatch,gcc,gcc_Os,-Os,B,B_to_A,B_to_A,A,A,completed,,0.0,0.0,146924088.57702062,146924088.57702062,88172191.62123677,0.4596113240242657,0.5875452898255564,0.10805241244307678,0.13812907268983282,1837813,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B1,arbitrary numbering + generic lookup dispatch,clang,clang_O2,-O2,B,B_to_A,B_to_A,A,A,completed,,0.0,0.0,5094698113207.547,5094698113207.547,3057433962264.151,1.4808011947044022,1.482626674275359,12071.631037456204,12086.512519133697,53,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B1,arbitrary numbering + generic lookup dispatch,clang,clang_O3,-O3,B,B_to_A,B_to_A,A,A,completed,,0.0,0.0,5094698113207.547,5094698113207.547,3057433962264.151,1.4655234344031773,1.4830052957882498,11947.085294182476,12089.599077425792,53,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B1,arbitrary numbering + generic lookup dispatch,clang,clang_Os,-Os,B,B_to_A,B_to_A,A,A,completed,,0.0,0.0,227627863.06196946,227627863.06196946,136604199.86006087,1.4560955958033748,1.474282312331942,0.5303542476740615,0.536978402289987,1186230,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B2,binary final/non-final threshold encoding,gcc,gcc_O2,-O2,B,B_to_A,B_to_A,A,A,completed,,1.0,2.6663190244624917,163484790.3243189,163484790.3243189,98110612.08031261,0.46517043031406513,0.5970952999747686,0.12168588262371313,0.15619666224021278,1651646,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B2,binary final/non-final threshold encoding,gcc,gcc_O3,-O3,B,B_to_A,B_to_A,A,A,completed,,1.0,2.6663190244624917,169182717.00855878,169182717.00855878,101530056.01433566,0.46727444297017534,0.5908341208644091,0.12649657466957615,0.159945602871391,1596020,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B2,binary final/non-final threshold encoding,gcc,gcc_Os,-Os,B,B_to_A,B_to_A,A,A,completed,,1.0,2.6663190244624917,148431165.49295193,148431165.49295193,89076619.72357465,0.4754550238500221,0.5960714803326616,0.11292374696337493,0.14157096179596224,1819153,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B2,binary final/non-final threshold encoding,clang,clang_O2,-O2,B,B_to_A,B_to_A,A,A,completed,,1.0,2.6663190244624917,4655500000000.0,4655500000000.0,2793862068965.517,1.2187442238599884,1.4724080293127497,9078.824967330524,10968.449750912,58,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B2,binary final/non-final threshold encoding,clang,clang_O3,-O3,B,B_to_A,B_to_A,A,A,completed,,1.0,2.6663190244624917,5094698113207.547,5094698113207.547,3057433962264.151,1.25561200802452,1.5028214509177429,10235.867543378909,12251.142243490016,53,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B2,binary final/non-final threshold encoding,clang,clang_Os,-Os,B,B_to_A,B_to_A,A,A,completed,,1.0,2.6663190244624917,191414460.41579384,191414460.41579384,114871786.14696336,1.2308747006684242,1.4755410502672508,0.3769982469409514,0.4519358379354771,1410651,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B3,contiguous multi-class interval encoding,gcc,gcc_O2,-O2,B,B_to_A,B_to_A,A,A,completed,,11.636025931523559,31.02535731036015,156384075.42973638,156384075.42973638,93849325.85831441,0.4563533993293649,0.5880694945060653,0.11419433470071627,0.14715394863190073,1726640,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B3,contiguous multi-class interval encoding,gcc,gcc_O3,-O3,B,B_to_A,B_to_A,A,A,completed,,11.636025931523559,31.02535731036015,175087342.9836415,175087342.9836415,105073544.47813378,0.4679834089331416,0.5958281148067657,0.131110040258866,0.16692696071804491,1542196,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B3,contiguous multi-class interval encoding,gcc,gcc_Os,-Os,B,B_to_A,B_to_A,A,A,completed,,11.636025931523559,31.02535731036015,153253832.35323998,153253832.35323998,91970802.09114328,0.46634828035648423,0.5881044364715714,0.11435955720653981,0.14421702787170015,1761907,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B3,contiguous multi-class interval encoding,clang,clang_O2,-O2,B,B_to_A,B_to_A,A,A,completed,,11.636025931523559,31.02535731036015,6000422222222.223,6000422222222.223,3600977777777.778,2.366184930427639,1.4712332122529892,22718.582827233247,14125.833175983083,45,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B3,contiguous multi-class interval encoding,clang,clang_O3,-O3,B,B_to_A,B_to_A,A,A,completed,,11.636025931523559,31.02535731036015,6000422222222.223,6000422222222.223,3600977777777.778,2.2991635585278676,1.476098968680619,22075.086805802424,14172.551033491485,45,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B3,contiguous multi-class interval encoding,clang,clang_Os,-Os,B,B_to_A,B_to_A,A,A,completed,,11.636025931523559,31.02535731036015,136464691.23498428,136464691.23498428,81895290.42949493,2.356941727780432,1.4492241103973604,0.514659370116508,0.31645108532960925,1978673,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B4,frequency-aware interval encoding,gcc,gcc_O2,-O2,B,B_to_A,B_to_A,A,A,completed,,3.077516832113984,8.205641677569055,165124290.0919555,165124290.0919555,99094509.88138182,0.46117213199279844,0.5910968122550145,0.12184978325656032,0.15617816745709598,1635247,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B4,frequency-aware interval encoding,gcc,gcc_O3,-O3,B,B_to_A,B_to_A,A,A,completed,,3.077516832113984,8.205641677569055,175110960.65598434,175110960.65598434,105087717.93295409,0.44739339203817485,0.5827656099471002,0.1253584569772306,0.1632893979715498,1541988,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B4,frequency-aware interval encoding,gcc,gcc_Os,-Os,B,B_to_A,B_to_A,A,A,completed,,3.077516832113984,8.205641677569055,151936177.7910822,151936177.7910822,91180050.27045551,0.47165527309602506,0.5929100094995022,0.11466652015187016,0.14414537784395476,1777187,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B4,frequency-aware interval encoding,clang,clang_O2,-O2,B,B_to_A,B_to_A,A,A,completed,,3.077516832113984,8.205641677569055,5192673076923.077,5192673076923.077,3116230769230.769,1.975586895930745,1.501966851655214,16414.885573898726,12479.640382557758,52,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B4,frequency-aware interval encoding,clang,clang_O3,-O3,B,B_to_A,B_to_A,A,A,completed,,3.077516832113984,8.205641677569055,5400380000000.0,5400380000000.0,3240880000000.0,1.8552659672625367,1.4635600919840976,16031.761381628377,12646.944738054824,50,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B4,frequency-aware interval encoding,clang,clang_Os,-Os,B,B_to_A,B_to_A,A,A,completed,,3.077516832113984,8.205641677569055,180814760.94622412,180814760.94622412,108510686.73971069,1.8155602889023765,1.4401261399941576,0.5252853618541515,0.4166632114540205,1493346,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B5_TREE,hierarchical comparison-tree encoding,gcc,gcc_O2,-O2,B,B_to_A,B_to_A,A,A,completed,,3.399769939892747,9.064871269531732,178333360.8519772,178333360.8519772,107021547.098159,1.993342953987748,0.5845815143166055,0.568807562151672,0.16681243203642163,1514125,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B5_TREE,hierarchical comparison-tree encoding,gcc,gcc_O3,-O3,B,B_to_A,B_to_A,A,A,completed,,3.399769939892747,9.064871269531732,215010841.35784924,215010841.35784924,129032463.55623612,1.9000636224511103,0.5845548691879593,0.6537011422482095,0.20111125815985878,1255839,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B5_TREE,hierarchical comparison-tree encoding,gcc,gcc_Os,-Os,B,B_to_A,B_to_A,A,A,completed,,3.399769939892747,9.064871269531732,183900444.6672283,183900444.6672283,110362469.51383549,1.8070420693744902,0.5779668047317136,0.5317430039563135,0.17007340899454323,1468289,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B5_TREE,hierarchical comparison-tree encoding,clang,clang_O2,-O2,B,B_to_A,B_to_A,A,A,completed,,3.399769939892747,9.064871269531732,5400380000000.0,5400380000000.0,3240880000000.0,2.094609833350888,1.460492042030021,18099.98438414836,12620.433043430658,50,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B5_TREE,hierarchical comparison-tree encoding,clang,clang_O3,-O3,B,B_to_A,B_to_A,A,A,completed,,3.399769939892747,9.064871269531732,5400380000000.0,5400380000000.0,3240880000000.0,1.9336556349484024,1.4568088229816465,16709.143745828835,12588.605537325462,50,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B5_TREE,hierarchical comparison-tree encoding,clang,clang_Os,-Os,B,B_to_A,B_to_A,A,A,completed,,3.399769939892747,9.064871269531732,177922082.20080718,177922082.20080718,106774730.2528622,1.971085072356188,1.473851854388157,0.56115903958309,0.41959898265961715,1517625,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B5_DAG,hierarchical comparison-DAG encoding,gcc,gcc_O2,-O2,B,B_to_A,B_to_A,A,A,completed,,3.399769939892747,9.064871269531732,156329389.4782671,156329389.4782671,93816507.68507518,2.562836407282146,0.5869195178249393,0.641080044838327,0.14681482974667223,1727244,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B5_DAG,hierarchical comparison-DAG encoding,gcc,gcc_O3,-O3,B,B_to_A,B_to_A,A,A,completed,,3.399769939892747,9.064871269531732,169415926.3607063,169415926.3607063,101670009.78151275,2.439424418097211,0.5923321135061425,0.6612905909297953,0.16057216221222648,1593823,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B5_DAG,hierarchical comparison-DAG encoding,gcc,gcc_Os,-Os,B,B_to_A,B_to_A,A,A,completed,,3.399769939892747,9.064871269531732,102418344.18638523,102418344.18638523,61463371.70843018,4.419795179923801,0.5905459624458593,0.7243202651284226,0.09677923765161416,2636432,162044,270019
BM1,Small C-like lexer,fine,fine,fine,on,B5_DAG,hierarchical comparison-DAG encoding,clang,clang_O2,-O2,B,B_to_A,B_to_A,A,A,completed,,3.399769939892747,9.064871269531732,5192673076923.077,5192673076923.077,3116230769230.769,2.3234978301139684,1.494092025506532,19305.63069186291,12414.20951216111,52,162044,270019
